time,bus,id,length,bitcount,mode,bytes,b1,b2,b3,b4,b5,b6,b7,b8
2.191410,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.191662,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.192734,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.192956,1,23,214000,111,Rx,7,02,22,01,F1,00,00,40,
2.197234,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.197461,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.197685,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
2.198577,1,2D0,232000,120,Rx,8,09,9E,09,00,10,00,00,9A
2.203191,1,20,148000,78,Rx,3,00,00,07,,,,,
2.203437,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.203685,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.203923,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.204783,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.205005,1,23,214000,111,Rx,7,02,21,01,F1,00,00,3F,
2.206761,1,2C1,226000,117,Rx,8,08,FD,0E,01,6C,A8,00,F3
2.208815,1,2C4,230000,119,Rx,8,05,09,00,15,00,80,11,82
2.209278,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.209530,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.209738,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.213928,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.215226,1,20,148000,78,Rx,3,00,00,07,,,,,
2.215494,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.215732,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.216824,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.217044,1,23,212000,110,Rx,7,02,20,01,EF,00,00,3C,
2.221326,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.221478,1,320,144000,76,Rx,3,00,20,46,,,,,
2.221687,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.227314,1,20,148000,78,Rx,3,00,00,07,,,,,
2.227561,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.227809,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.228047,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.228907,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.229129,1,23,214000,111,Rx,7,02,22,01,F1,00,00,40,
2.230305,1,2D0,232000,120,Rx,8,09,9B,09,00,10,00,00,97
2.232351,1,2C4,230000,119,Rx,8,05,0A,00,15,00,80,11,83
2.233409,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.233662,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.233870,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.238495,1,2C1,230000,119,Rx,8,08,FD,0D,01,72,A8,00,F8
2.239362,1,20,148000,78,Rx,3,00,00,07,,,,,
2.239630,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.239868,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.240962,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.241186,1,23,216000,112,Rx,7,02,21,01,F0,00,00,3E,
2.245426,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.245682,1,2C6,236000,122,Rx,8,00,00,00,18,00,00,00,E8
2.245890,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.246114,1,340,216000,112,Rx,7,10,00,00,00,44,00,9E,
2.251388,1,20,148000,78,Rx,3,00,00,07,,,,,
2.251634,1,223,238000,123,Rx,8,00,00,00,00,00,00,00,2D
2.251873,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.252121,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.252991,1,22,238000,123,Rx,8,01,FB,01,FD,00,00,00,24
2.253213,1,23,214000,111,Rx,7,02,22,01,F1,00,00,40,
2.255915,1,2C4,234000,121,Rx,8,05,04,00,15,00,80,11,7D
2.257455,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.257707,1,224,244000,126,Rx,8,00,00,00,00,00,01,00,00
2.257915,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.262059,1,2D0,232000,120,Rx,8,09,9A,09,00,10,00,00,96
2.263401,1,20,148000,78,Rx,3,00,00,07,,,,,
2.263669,1,B4,240000,124,Rx,8,00,00,00,00,00,00,00,BC
2.263907,1,25,230000,119,Rx,8,00,16,88,00,78,78,78,33
2.264706,1,56F,126000,67,Rx,2,53,00,,,,,,
2.264992,1,22,238000,123,Rx,8,01,FB,01,FC,00,00,00,23
2.265214,1,23,214000,111,Rx,7,02,22,01,F1,00,00,40,
2.269490,1,B0,202000,105,Rx,6,00,00,00,00,11,00,,
2.269642,1,320,144000,76,Rx,3,00,20,46,,,,,
2.269850,1,B2,200000,104,Rx,6,00,00,00,00,11,00,,
2.270244,1,2C1,228000,118,Rx,8,08,FD,0E,01,74,A8,00,FB
2.275458,1,20,148000,78,Rx,3,00,00,07,,,,,
